"tcp_stream","flow_id","flow_start","flow_finish","src_ip","src_port","dst_ip","dst_port",protocol,"total_duration","start_time","finish_time","total_packets","total_bytes",pps,bps,bpp,"total_http_errors","total_failures","flag_ack","flag_fin","flag_psh","flag_rst","flag_syn","first_flag","last_flag"
166475,"192.168.10.12:60200->205.185.208.154:80","2017-07-07 18:13:49.116","2017-07-07 18:13:49.394","192.168.10.12",60200,"205.185.208.154",80,HTTP,"0.277943","1499451229.116454","1499451229.394397",11,3529,"39.5764","12696.8","320.8181818181818",0,0,11,0,11,0,0,,
166475,"205.185.208.154:80->192.168.10.12:60200","2017-07-07 18:13:49.139","2017-07-07 18:13:49.442","205.185.208.154",80,"192.168.10.12",60200,HTTP,"0.302723","1499451229.139346","1499451229.442069",11,23122,"36.3368","76380.0",2102,0,0,11,0,11,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
166477,"192.168.10.12:36158->94.31.29.128:80","2017-07-07 18:13:48.509","2017-07-07 18:13:48.509","192.168.10.12",36158,"94.31.29.128",80,HTTP,"0.000000","1499451228.509405","1499451228.509405",1,289,0,0,289,0,0,1,0,1,0,0,,
166477,"94.31.29.128:80->192.168.10.12:36158","2017-07-07 18:13:48.529","2017-07-07 18:13:48.529","94.31.29.128",80,"192.168.10.12",36158,HTTP,"0.000000","1499451228.529488","1499451228.529488",1,1038,0,0,1038,0,0,1,0,1,0,0,,
166479,"192.168.10.12:60208->205.185.208.154:80","2017-07-07 18:13:48.816","2017-07-07 18:13:49.012","192.168.10.12",60208,"205.185.208.154",80,HTTP,"0.195682","1499451228.816615","1499451229.012297",8,2544,"40.8827","13000.7",318,0,0,8,0,8,0,0,"TCP ACKed unseen segment","TCP ACKed unseen segment"
166479,"205.185.208.154:80->192.168.10.12:60208","2017-07-07 18:13:48.839","2017-07-07 18:13:49.035","205.185.208.154",80,"192.168.10.12",60208,HTTP,"0.195886","1499451228.839191","1499451229.035077",8,9194,"40.8401","46935.4","1149.25",0,0,8,0,8,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
166480,"192.168.10.12:60210->205.185.208.154:80","2017-07-07 18:13:48.816","2017-07-07 18:13:48.995","192.168.10.12",60210,"205.185.208.154",80,HTTP,"0.178937","1499451228.816581","1499451228.995518",8,2544,"44.7085","14217.3",318,0,0,8,0,8,0,0,"TCP ACKed unseen segment","TCP ACKed unseen segment"
166480,"205.185.208.154:80->192.168.10.12:60210","2017-07-07 18:13:48.838","2017-07-07 18:13:49.017","205.185.208.154",80,"192.168.10.12",60210,HTTP,"0.179499","1499451228.838145","1499451229.017644",8,14570,"44.5685","81170.4","1821.25",0,0,8,0,8,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
166481,"192.168.10.12:46458->93.184.216.135:80","2017-07-07 18:13:48.865","2017-07-07 18:13:48.865","192.168.10.12",46458,"93.184.216.135",80,HTTP,"0.000000","1499451228.865886","1499451228.865886",1,384,0,0,384,0,0,1,0,1,0,0,,
166481,"93.184.216.135:80->192.168.10.12:46458","2017-07-07 18:13:48.890","2017-07-07 18:13:48.890","93.184.216.135",80,"192.168.10.12",46458,HTTP,"0.000000","1499451228.890008","1499451228.890008",1,388,0,0,388,0,0,1,0,1,0,0,,
166486,"64.210.142.4:80->192.168.10.12:42564","2017-07-07 18:13:49.031","2017-07-07 18:13:49.031","64.210.142.4",80,"192.168.10.12",42564,HTTP,"0.000000","1499451229.031307","1499451229.031307",1,1042,0,0,1042,0,0,1,1,0,0,0,,
166487,"192.168.10.12:46030->199.96.57.6:80","2017-07-07 18:13:49.059","2017-07-07 18:13:49.059","192.168.10.12",46030,"199.96.57.6",80,HTTP,"0.000000","1499451229.059343","1499451229.059343",1,597,0,0,597,0,0,1,0,1,0,0,,
166487,"199.96.57.6:80->192.168.10.12:46030","2017-07-07 18:13:49.083","2017-07-07 18:13:49.083","199.96.57.6",80,"192.168.10.12",46030,HTTP,"0.000000","1499451229.083212","1499451229.083212",1,414,0,0,414,0,0,1,0,1,0,0,,
166488,"192.168.10.12:36234->85.158.254.111:80","2017-07-07 18:13:49.120","2017-07-07 18:13:49.120","192.168.10.12",36234,"85.158.254.111",80,HTTP,"0.000000","1499451229.120097","1499451229.120097",1,283,0,0,283,0,0,1,0,1,0,0,,
166488,"85.158.254.111:80->192.168.10.12:36234","2017-07-07 18:13:49.226","2017-07-07 18:13:49.226","85.158.254.111",80,"192.168.10.12",36234,HTTP,"0.000000","1499451229.226140","1499451229.226140",1,1482,0,0,1482,0,0,1,1,1,0,0,,
166489,"104.24.120.61:80->192.168.10.12:38190","2017-07-07 18:13:49.097","2017-07-07 18:13:49.097","104.24.120.61",80,"192.168.10.12",38190,HTTP,"0.000000","1499451229.097166","1499451229.097166",1,1738,0,0,1738,0,0,1,0,1,0,0,,
166489,"192.168.10.12:38190->104.24.120.61:80","2017-07-07 18:13:49.038","2017-07-07 18:13:49.038","192.168.10.12",38190,"104.24.120.61",80,HTTP,"0.000000","1499451229.038769","1499451229.038769",1,299,0,0,299,0,0,1,0,1,0,0,,
166490,"192.168.10.12:52234->50.115.231.44:80","2017-07-07 18:13:49.056","2017-07-07 18:13:49.056","192.168.10.12",52234,"50.115.231.44",80,HTTP,"0.000000","1499451229.056494","1499451229.056494",1,325,0,0,325,0,0,1,0,1,0,0,,
166490,"50.115.231.44:80->192.168.10.12:52234","2017-07-07 18:13:49.087","2017-07-07 18:13:49.087","50.115.231.44",80,"192.168.10.12",52234,HTTP,"0.000000","1499451229.087990","1499451229.087990",1,466,0,0,466,0,0,1,1,0,0,0,,
166491,"192.168.10.12:52236->50.115.231.44:80","2017-07-07 18:13:49.062","2017-07-07 18:13:49.062","192.168.10.12",52236,"50.115.231.44",80,HTTP,"0.000000","1499451229.062646","1499451229.062646",1,325,0,0,325,0,0,1,0,1,0,0,,
166491,"50.115.231.44:80->192.168.10.12:52236","2017-07-07 18:13:49.092","2017-07-07 18:13:49.092","50.115.231.44",80,"192.168.10.12",52236,HTTP,"0.000000","1499451229.092378","1499451229.092378",1,466,0,0,466,0,0,1,1,0,0,0,,
166494,"185.73.223.2:80->192.168.10.12:33740","2017-07-07 18:13:49.114","2017-07-07 18:13:49.114","185.73.223.2",80,"192.168.10.12",33740,HTTP,"0.000000","1499451229.114414","1499451229.114414",1,1313,0,0,1313,0,0,1,0,1,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
166494,"192.168.10.12:33740->185.73.223.2:80","2017-07-07 18:13:49.078","2017-07-07 18:13:49.078","192.168.10.12",33740,"185.73.223.2",80,HTTP,"0.000000","1499451229.078792","1499451229.078792",1,319,0,0,319,0,0,1,0,1,0,0,,
166495,"192.168.10.12:60240->205.185.208.154:80","2017-07-07 18:13:49.160","2017-07-07 18:13:49.378","192.168.10.12",60240,"205.185.208.154",80,HTTP,"0.218389","1499451229.160546","1499451229.378935",9,2874,"41.2109","13160.0","319.3333333333333",0,0,9,0,9,0,0,"TCP ACKed unseen segment","TCP ACKed unseen segment"
166495,"205.185.208.154:80->192.168.10.12:60240","2017-07-07 18:13:49.181","2017-07-07 18:13:49.402","205.185.208.154",80,"192.168.10.12",60240,HTTP,"0.220807","1499451229.181943","1499451229.402750",9,16985,"40.7596","76922.4","1887.2222222222222",0,0,9,0,9,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
166496,"192.168.10.12:60242->205.185.208.154:80","2017-07-07 18:13:49.162","2017-07-07 18:13:49.359","192.168.10.12",60242,"205.185.208.154",80,HTTP,"0.196437","1499451229.162674","1499451229.359111",9,2896,"45.8162","14742.6","321.77777777777777",0,0,9,0,9,0,0,"TCP ACKed unseen segment","TCP ACKed unseen segment"
166496,"205.185.208.154:80->192.168.10.12:60242","2017-07-07 18:13:49.185","2017-07-07 18:13:49.382","205.185.208.154",80,"192.168.10.12",60242,HTTP,"0.196830","1499451229.185909","1499451229.382739",9,15229,"45.7247","77371.3","1692.111111111111",0,0,9,0,9,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
166497,"192.168.10.12:60244->205.185.208.154:80","2017-07-07 18:13:49.203","2017-07-07 18:13:49.358","192.168.10.12",60244,"205.185.208.154",80,HTTP,"0.155681","1499451229.203003","1499451229.358684",7,2253,"44.9637","14471.9","321.85714285714283",0,0,7,0,7,0,0,,
166497,"205.185.208.154:80->192.168.10.12:60244","2017-07-07 18:13:49.225","2017-07-07 18:13:49.381","205.185.208.154",80,"192.168.10.12",60244,HTTP,"0.155675","1499451229.225666","1499451229.381341",7,14857,"44.9655","95436.0","2122.4285714285716",0,0,7,0,7,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
166498,"192.168.10.12:60246->205.185.208.154:80","2017-07-07 18:13:49.215","2017-07-07 18:13:49.361","192.168.10.12",60246,"205.185.208.154",80,HTTP,"0.145541","1499451229.215705","1499451229.361246",6,1909,"41.2254","13116.6","318.1666666666667",0,0,6,0,6,0,0,,
166498,"205.185.208.154:80->192.168.10.12:60246","2017-07-07 18:13:49.237","2017-07-07 18:13:49.386","205.185.208.154",80,"192.168.10.12",60246,HTTP,"0.148668","1499451229.237398","1499451229.386066",6,11714,"40.3584","78793.0","1952.3333333333333",0,0,6,0,6,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
166499,"192.168.10.12:60248->205.185.208.154:80","2017-07-07 18:13:49.339","2017-07-07 18:13:49.364","192.168.10.12",60248,"205.185.208.154",80,HTTP,"0.025076","1499451229.339685","1499451229.364761",2,622,"79.757",24804,311,0,0,2,0,2,0,0,,
166499,"205.185.208.154:80->192.168.10.12:60248","2017-07-07 18:13:49.361","2017-07-07 18:13:49.389","205.185.208.154",80,"192.168.10.12",60248,HTTP,"0.028213","1499451229.361291","1499451229.389504",2,4649,"70.889",164782,"2324.5",0,0,2,0,2,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
166500,"64.210.142.4:80->192.168.10.12:42592","2017-07-07 18:13:49.475","2017-07-07 18:13:49.475","64.210.142.4",80,"192.168.10.12",42592,HTTP,"0.000000","1499451229.475335","1499451229.475335",1,597,0,0,597,0,0,1,1,0,0,0,,
166501,"64.210.142.4:80->192.168.10.12:42594","2017-07-07 18:13:49.487","2017-07-07 18:13:49.487","64.210.142.4",80,"192.168.10.12",42594,HTTP,"0.000000","1499451229.487103","1499451229.487103",1,641,0,0,641,0,0,1,1,0,0,0,,
166502,"64.210.142.4:80->192.168.10.12:42596","2017-07-07 18:13:49.654","2017-07-07 18:13:49.654","64.210.142.4",80,"192.168.10.12",42596,HTTP,"0.000000","1499451229.654753","1499451229.654753",1,641,0,0,641,0,0,1,1,0,0,0,,
166503,"192.168.10.12:35726->72.21.202.25:80","2017-07-07 18:13:49.590","2017-07-07 18:13:49.590","192.168.10.12",35726,"72.21.202.25",80,HTTP,"0.000000","1499451229.590432","1499451229.590432",1,285,0,0,285,0,0,1,0,1,0,0,,
166503,"72.21.202.25:80->192.168.10.12:35726","2017-07-07 18:13:49.642","2017-07-07 18:13:49.642","72.21.202.25",80,"192.168.10.12",35726,HTTP,"0.000000","1499451229.642049","1499451229.642049",1,299,0,0,299,0,0,1,0,1,0,0,,
166505,"192.168.10.12:59908->46.166.188.35:80","2017-07-07 18:13:49.569","2017-07-07 18:13:49.569","192.168.10.12",59908,"46.166.188.35",80,HTTP,"0.000000","1499451229.569621","1499451229.569621",1,374,0,0,374,0,0,1,0,1,0,0,,
166505,"46.166.188.35:80->192.168.10.12:59908","2017-07-07 18:13:49.673","2017-07-07 18:13:49.673","46.166.188.35",80,"192.168.10.12",59908,HTTP,"0.000000","1499451229.673173","1499451229.673173",1,1545,0,0,1545,0,0,1,0,1,0,0,,
166506,"192.168.10.12:52266->50.115.231.44:80","2017-07-07 18:13:49.520","2017-07-07 18:13:49.520","192.168.10.12",52266,"50.115.231.44",80,HTTP,"0.000000","1499451229.520465","1499451229.520465",1,321,0,0,321,0,0,1,0,1,0,0,,
166506,"50.115.231.44:80->192.168.10.12:52266","2017-07-07 18:13:49.601","2017-07-07 18:13:49.601","50.115.231.44",80,"192.168.10.12",52266,HTTP,"0.000000","1499451229.601234","1499451229.601234",1,1425,0,0,1425,0,0,1,1,0,0,0,,
166507,"192.168.10.12:52268->50.115.231.44:80","2017-07-07 18:13:49.606","2017-07-07 18:13:49.606","192.168.10.12",52268,"50.115.231.44",80,HTTP,"0.000000","1499451229.606186","1499451229.606186",1,321,0,0,321,0,0,1,0,1,0,0,,
166507,"50.115.231.44:80->192.168.10.12:52268","2017-07-07 18:13:49.686","2017-07-07 18:13:49.686","50.115.231.44",80,"192.168.10.12",52268,HTTP,"0.000000","1499451229.686615","1499451229.686615",1,1534,0,0,1534,0,0,1,1,0,0,0,,
166509,"64.111.199.222:80->192.168.10.12:49138","2017-07-07 18:13:49.746","2017-07-07 18:13:49.746","64.111.199.222",80,"192.168.10.12",49138,HTTP,"0.000000","1499451229.746103","1499451229.746103",1,1476,0,0,1476,0,0,1,0,1,0,0,,
166515,"192.168.10.12:46526->93.184.216.135:80","2017-07-07 18:13:49.778","2017-07-07 18:13:49.778","192.168.10.12",46526,"93.184.216.135",80,HTTP,"0.000000","1499451229.778623","1499451229.778623",1,1091,0,0,1091,0,0,1,0,1,0,0,,
166515,"93.184.216.135:80->192.168.10.12:46526","2017-07-07 18:13:49.910","2017-07-07 18:13:49.910","93.184.216.135",80,"192.168.10.12",46526,HTTP,"0.000000","1499451229.910841","1499451229.910841",1,2014,0,0,2014,0,0,1,0,1,0,0,,
166517,"192.168.10.12:41506->52.222.232.106:80","2017-07-07 18:13:49.857","2017-07-07 18:13:49.857","192.168.10.12",41506,"52.222.232.106",80,HTTP,"0.000000","1499451229.857898","1499451229.857898",1,321,0,0,321,0,0,1,0,1,0,0,,
166517,"52.222.232.106:80->192.168.10.12:41506","2017-07-07 18:13:49.952","2017-07-07 18:13:49.952","52.222.232.106",80,"192.168.10.12",41506,HTTP,"0.000000","1499451229.952185","1499451229.952185",1,456,0,0,456,0,0,1,0,1,0,0,,
166535,"184.84.243.218:80->192.168.10.5:54515","2017-07-07 18:13:54.492","2017-07-07 18:13:56.433","184.84.243.218",80,"192.168.10.5",54515,HTTP,"1.940964","1499451234.492106","1499451236.433070",2,768,"1.030416","395.6797",384,0,0,2,0,2,0,0,,
166535,"192.168.10.5:54515->184.84.243.218:80","2017-07-07 18:13:54.469","2017-07-07 18:13:56.410","192.168.10.5",54515,"184.84.243.218",80,HTTP,"1.940924","1499451234.469656","1499451236.410580",2,584,"1.030437","300.8876",292,0,0,2,0,2,0,0,,
166549,"192.168.10.14:57596->23.63.227.177:80","2017-07-07 18:14:17.598","2017-07-07 18:15:17.404","192.168.10.14",57596,"23.63.227.177",80,HTTP,"59.806003","1499451257.598916","1499451317.404919",2,572,"0.033441459","9.5642573",286,0,0,2,0,2,0,0,,
166549,"23.63.227.177:80->192.168.10.14:57596","2017-07-07 18:14:17.639","2017-07-07 18:15:17.445","23.63.227.177",80,"192.168.10.14",57596,HTTP,"59.806048","1499451257.639829","1499451317.445877",2,768,"0.033441434","12.841511",384,0,0,2,0,2,0,0,,
166608,"192.168.10.15:57486->37.29.104.14:80","2017-07-07 18:14:37.296","2017-07-07 18:14:37.296","192.168.10.15",57486,"37.29.104.14",80,HTTP,"0.000000","1499451277.296578","1499451277.296578",1,537,0,0,537,0,0,1,0,1,0,0,,
166608,"37.29.104.14:80->192.168.10.15:57486","2017-07-07 18:14:37.454","2017-07-07 18:14:37.454","37.29.104.14",80,"192.168.10.15",57486,HTTP,"0.000000","1499451277.454354","1499451277.454354",1,208,0,0,208,0,0,1,0,1,0,0,,
166609,"192.168.10.15:57487->37.29.104.14:80","2017-07-07 18:14:37.284","2017-07-07 18:14:37.284","192.168.10.15",57487,"37.29.104.14",80,HTTP,"0.000000","1499451277.284563","1499451277.284563",1,533,0,0,533,0,0,1,0,1,0,0,,
166609,"37.29.104.14:80->192.168.10.15:57487","2017-07-07 18:14:37.431","2017-07-07 18:14:37.431","37.29.104.14",80,"192.168.10.15",57487,HTTP,"0.000000","1499451277.431522","1499451277.431522",1,204,0,0,204,0,0,1,0,1,0,0,,
166610,"192.168.10.15:57488->37.29.104.14:80","2017-07-07 18:14:37.307","2017-07-07 18:14:37.307","192.168.10.15",57488,"37.29.104.14",80,HTTP,"0.000000","1499451277.307316","1499451277.307316",1,535,0,0,535,0,0,1,0,1,0,0,,
166610,"37.29.104.14:80->192.168.10.15:57488","2017-07-07 18:14:37.466","2017-07-07 18:14:37.466","37.29.104.14",80,"192.168.10.15",57488,HTTP,"0.000000","1499451277.466704","1499451277.466704",1,206,0,0,206,0,0,1,0,1,0,0,,
166611,"192.168.10.15:57489->37.29.104.14:80","2017-07-07 18:14:37.300","2017-07-07 18:14:37.300","192.168.10.15",57489,"37.29.104.14",80,HTTP,"0.000000","1499451277.300899","1499451277.300899",1,533,0,0,533,0,0,1,0,1,0,0,,
166611,"37.29.104.14:80->192.168.10.15:57489","2017-07-07 18:14:37.440","2017-07-07 18:14:37.440","37.29.104.14",80,"192.168.10.15",57489,HTTP,"0.000000","1499451277.440341","1499451277.440341",1,204,0,0,204,0,0,1,0,1,0,0,,
166613,"192.168.10.15:57490->37.29.104.14:80","2017-07-07 18:14:37.312","2017-07-07 18:14:37.312","192.168.10.15",57490,"37.29.104.14",80,HTTP,"0.000000","1499451277.312798","1499451277.312798",1,536,0,0,536,0,0,1,0,1,0,0,,
166613,"37.29.104.14:80->192.168.10.15:57490","2017-07-07 18:14:37.452","2017-07-07 18:14:37.452","37.29.104.14",80,"192.168.10.15",57490,HTTP,"0.000000","1499451277.452782","1499451277.452782",1,207,0,0,207,0,0,1,0,1,0,0,,
166950,"192.168.10.8:9018->204.237.173.153:80","2017-07-07 18:15:13.807","2017-07-07 18:16:13.629","192.168.10.8",9018,"204.237.173.153",80,HTTP,"59.822585","1499451313.807396","1499451373.629981",2,584,"0.033432189","9.7621993",292,0,0,2,0,2,0,0,,
166950,"204.237.173.153:80->192.168.10.8:9018","2017-07-07 18:15:13.845","2017-07-07 18:16:13.668","204.237.173.153",80,"192.168.10.8",9018,HTTP,"59.822630","1499451313.845812","1499451373.668442",2,768,"0.033432164","12.837951",384,0,0,2,0,2,0,0,,
167006,"104.97.69.54:80->192.168.10.16:46912","2017-07-07 18:15:28.362","2017-07-07 18:15:28.362","104.97.69.54",80,"192.168.10.16",46912,HTTP,"0.000000","1499451328.362376","1499451328.362376",1,1769,0,0,1769,0,0,1,0,1,0,0,,
167006,"192.168.10.16:46912->104.97.69.54:80","2017-07-07 18:15:28.310","2017-07-07 18:15:28.310","192.168.10.16",46912,"104.97.69.54",80,HTTP,"0.000000","1499451328.310776","1499451328.310776",1,841,0,0,841,0,0,1,0,1,0,0,,
167026,"192.168.10.16:56614->96.16.195.43:80","2017-07-07 18:15:30.975","2017-07-07 18:15:30.975","192.168.10.16",56614,"96.16.195.43",80,HTTP,"0.000000","1499451330.975188","1499451330.975188",1,827,0,0,827,0,0,1,0,1,0,0,,
167026,"96.16.195.43:80->192.168.10.16:56614","2017-07-07 18:15:31.001","2017-07-07 18:15:31.001","96.16.195.43",80,"192.168.10.16",56614,HTTP,"0.000000","1499451331.001692","1499451331.001692",1,247,0,0,247,0,0,1,0,1,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
167092,"192.168.10.14:57614->184.31.202.183:80","2017-07-07 18:15:44.124","2017-07-07 18:15:44.124","192.168.10.14",57614,"184.31.202.183",80,HTTP,"0.000000","1499451344.124835","1499451344.124835",1,197,0,0,197,0,0,1,0,1,0,0,,
167101,"192.168.10.5:54526->104.76.108.221:80","2017-07-07 18:15:49.379","2017-07-07 18:15:49.379","192.168.10.5",54526,"104.76.108.221",80,HTTP,"0.000000","1499451349.379620","1499451349.379620",1,158,0,0,158,0,0,1,0,1,0,0,,
167102,"192.168.10.5:54525->104.87.104.141:80","2017-07-07 18:15:49.422","2017-07-07 18:15:49.422","192.168.10.5",54525,"104.87.104.141",80,HTTP,"0.000000","1499451349.422432","1499451349.422432",1,181,0,0,181,0,0,1,0,1,0,0,,
167103,"192.168.10.5:54527->104.76.108.221:80","2017-07-07 18:15:49.379","2017-07-07 18:15:49.379","192.168.10.5",54527,"104.76.108.221",80,HTTP,"0.000000","1499451349.379661","1499451349.379661",1,134,0,0,134,0,0,1,0,1,0,0,,
167232,"124.39.4.138:80->192.168.10.5:54540","2017-07-07 18:16:38.104","2017-07-07 18:16:38.104","124.39.4.138",80,"192.168.10.5",54540,HTTP,"0.000000","1499451398.104827","1499451398.104827",1,1146,0,0,1146,0,0,1,0,1,0,0,,
167232,"192.168.10.5:54540->124.39.4.138:80","2017-07-07 18:16:37.239","2017-07-07 18:16:37.239","192.168.10.5",54540,"124.39.4.138",80,HTTP,"0.000000","1499451397.239165","1499451397.239165",1,252,0,0,252,0,0,1,0,1,0,0,,
167262,"192.168.10.12:43836->23.21.240.128:80","2017-07-07 18:16:54.210","2017-07-07 18:16:54.210","192.168.10.12",43836,"23.21.240.128",80,HTTP,"0.000000","1499451414.210956","1499451414.210956",1,512,0,0,512,0,0,1,0,1,0,0,,
167262,"23.21.240.128:80->192.168.10.12:43836","2017-07-07 18:16:54.259","2017-07-07 18:16:54.259","23.21.240.128",80,"192.168.10.12",43836,HTTP,"0.000000","1499451414.259140","1499451414.259140",1,213,0,0,213,0,0,1,0,1,0,0,,
167335,"192.168.10.14:57629->89.235.64.67:80","2017-07-07 18:17:40.764","2017-07-07 18:17:44.990","192.168.10.14",57629,"89.235.64.67",80,HTTP,"4.225450","1499451460.764668","1499451464.990118",11,4269,"2.603273","1010.307","388.09090909090907",0,0,11,0,11,0,0,,
167335,"89.235.64.67:80->192.168.10.14:57629","2017-07-07 18:17:41.806","2017-07-07 18:17:45.194","89.235.64.67",80,"192.168.10.14",57629,HTTP,"3.388073","1499451461.806022","1499451465.194095",19,22806,"5.607908","6731.260","1200.3157894736842",1,0,19,0,10,0,0,"TCP Previous segment not captured","TCP Previous segment not captured"
167345,"192.168.10.14:57630->89.235.64.67:80","2017-07-07 18:17:41.253","2017-07-07 18:17:45.114","192.168.10.14",57630,"89.235.64.67",80,HTTP,"3.861395","1499451461.253116","1499451465.114511",8,3368,"2.071790","872.2236",421,0,0,8,0,8,0,0,,
167345,"89.235.64.67:80->192.168.10.14:57630","2017-07-07 18:17:42.612","2017-07-07 18:17:45.313","89.235.64.67",80,"192.168.10.14",57630,HTTP,"2.700780","1499451462.612411","1499451465.313191",21,26294,"7.775532","9735.706","1252.095238095238",0,0,21,0,7,0,0,"TCP Previous segment not captured","TCP Previous segment not captured"
167346,"192.168.10.14:57631->89.235.64.67:80","2017-07-07 18:17:41.253","2017-07-07 18:18:05.339","192.168.10.14",57631,"89.235.64.67",80,HTTP,"24.086109","1499451461.253304","1499451485.339413",13,5306,"0.53973018","220.29295","408.15384615384613",0,0,13,0,13,0,0,,
167346,"89.235.64.67:80->192.168.10.14:57631","2017-07-07 18:17:43.356","2017-07-07 18:18:06.105","89.235.64.67",80,"192.168.10.14",57631,HTTP,"22.748987","1499451463.356448","1499451486.105435",135,203753,"5.9343302","8956.5747","1509.2814814814815",1,0,135,0,23,0,0,"TCP Previous segment not captured","TCP Previous segment not captured"
167347,"192.168.10.14:57632->89.235.64.67:80","2017-07-07 18:17:41.301","2017-07-07 18:17:45.063","192.168.10.14",57632,"89.235.64.67",80,HTTP,"3.762436","1499451461.301176","1499451465.063612",8,3310,"2.126282","879.7492","413.75",0,0,8,0,8,0,0,"TCP ACKed unseen segment","TCP ACKed unseen segment"
167347,"89.235.64.67:80->192.168.10.14:57632","2017-07-07 18:17:41.779","2017-07-07 18:17:45.303","89.235.64.67",80,"192.168.10.14",57632,HTTP,"3.524112","1499451461.779373","1499451465.303485",8,9195,"2.270075","2609.168","1149.375",1,0,8,0,8,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
167352,"192.168.10.14:57633->89.235.64.67:80","2017-07-07 18:17:43.156","2017-07-07 18:17:44.918","192.168.10.14",57633,"89.235.64.67",80,HTTP,"1.761624","1499451463.156393","1499451464.918017",7,2763,"3.973606","1568.439","394.7142857142857",0,0,7,0,7,0,0,,
167352,"89.235.64.67:80->192.168.10.14:57633","2017-07-07 18:17:43.412","2017-07-07 18:17:45.174","89.235.64.67",80,"192.168.10.14",57633,HTTP,"1.762119","1499451463.412724","1499451465.174843",9,7784,"5.107487","4417.409","864.8888888888889",0,0,9,0,9,0,0,"TCP Previous segment not captured","TCP Previous segment not captured"
167353,"192.168.10.14:57634->89.235.64.67:80","2017-07-07 18:17:43.156","2017-07-07 18:17:43.866","192.168.10.14",57634,"89.235.64.67",80,HTTP,"0.710349","1499451463.156380","1499451463.866729",2,799,"2.81552","1124.80","399.5",0,0,2,0,2,0,0,,
167353,"89.235.64.67:80->192.168.10.14:57634","2017-07-07 18:17:43.866","2017-07-07 18:17:45.275","89.235.64.67",80,"192.168.10.14",57634,HTTP,"1.409218","1499451463.866608","1499451465.275826",2,2140,"1.419227","1518.573",1070,0,0,2,0,2,0,0,,
167364,"192.168.10.14:57635->89.235.64.67:80","2017-07-07 18:17:43.806","2017-07-07 18:17:43.806","192.168.10.14",57635,"89.235.64.67",80,HTTP,"0.000000","1499451463.806959","1499451463.806959",1,362,0,0,362,0,0,1,0,1,0,0,,
167364,"89.235.64.67:80->192.168.10.14:57635","2017-07-07 18:17:44.195","2017-07-07 18:17:44.195","89.235.64.67",80,"192.168.10.14",57635,HTTP,"0.000000","1499451464.195959","1499451464.195959",1,566,0,0,566,0,0,1,0,1,0,0,,
167365,"192.168.10.14:57636->89.235.64.67:80","2017-07-07 18:17:43.793","2017-07-07 18:17:43.793","192.168.10.14",57636,"89.235.64.67",80,HTTP,"0.000000","1499451463.793962","1499451463.793962",1,398,0,0,398,0,0,1,0,1,0,0,,
167365,"89.235.64.67:80->192.168.10.14:57636","2017-07-07 18:17:43.992","2017-07-07 18:17:43.992","89.235.64.67",80,"192.168.10.14",57636,HTTP,"0.000000","1499451463.992255","1499451463.992255",1,1025,0,0,1025,0,0,1,0,1,0,0,,
167370,"192.168.10.14:57637->89.235.64.67:80","2017-07-07 18:17:43.818","2017-07-07 18:17:43.818","192.168.10.14",57637,"89.235.64.67",80,HTTP,"0.000000","1499451463.818954","1499451463.818954",1,353,0,0,353,0,0,1,0,1,0,0,,
167392,"192.168.10.16:54566->63.144.176.33:80","2017-07-07 18:18:08.441","2017-07-07 18:18:08.886","192.168.10.16",54566,"63.144.176.33",80,HTTP,"0.445533","1499451488.441412","1499451488.886945",2,588,"4.48900","1319.77",294,0,0,2,0,2,0,0,,
167392,"63.144.176.33:80->192.168.10.16:54566","2017-07-07 18:18:08.465","2017-07-07 18:18:08.911","63.144.176.33",80,"192.168.10.16",54566,HTTP,"0.445340","1499451488.465733","1499451488.911073",2,768,"4.49095","1724.53",384,0,0,2,0,2,0,0,,
167553,"192.168.10.15:57922->63.144.176.10:80","2017-07-07 18:19:04.351","2017-07-07 18:19:05.560","192.168.10.15",57922,"63.144.176.10",80,HTTP,"1.208591","1499451544.351747","1499451545.560338",2,586,"1.654820","484.8621",293,0,0,2,0,2,0,0,,
167553,"63.144.176.10:80->192.168.10.15:57922","2017-07-07 18:19:04.376","2017-07-07 18:19:05.584","63.144.176.10",80,"192.168.10.15",57922,HTTP,"1.208337","1499451544.376331","1499451545.584668",2,768,"1.655168","635.5844",384,0,0,2,0,2,0,0,,
167580,"157.255.128.11:80->192.168.10.5:54579","2017-07-07 18:19:21.666","2017-07-07 18:19:21.666","157.255.128.11",80,"192.168.10.5",54579,HTTP,"0.000000","1499451561.666188","1499451561.666188",1,989,0,0,989,0,0,1,0,1,0,0,,
